question,model_answer,context
"When quartering a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the middle.,"['Slice and quarter your fruit small enough that you can fit one of eat on the tooth picks.\nPlace on a serving dish and serve.', 'Pile sliced fruit in the center and serve.', 'Then I lay it on its (now flat) side and slice it in half again, lengthwise.\nThe pineapple is now quartered.\nIf you have something different, my descriptive skills are lacking!\nEach pineapple comes with a very tough core which should be removed as it is no fun to bite into.\nKeep each quarter laying on its side and just angle your knife to remove about 1/2 inch of what used to be the middle of the pineapple.']"
"When quartering a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Core (for apples) or seed (for peppers) the fruit/vegetable before quartering.,"['Slice and quarter your fruit small enough that you can fit one of eat on the tooth picks.\nPlace on a serving dish and serve.', 'Wash tomatoes, apples and peppers thoroughly.\nTrim and quarter tomatoes.\nCore and quarter apples.\nSeed and slice peppers.\nPeel and quarter onions.\nPut vegetables and fruit through the coarse blade of a food grinder or process in small batches in a food processor.\nAs each batch of fruit-vegetable mixture is processed into medium chunks, place it in a large Dutch oven or roasting pan.\nAdd all remaining ingredients to the pot and stir with a wooden spoon to blend thoroughly.', 'Core and cut apples into quarters with the skin.\nThinly slice and sprinkle a little lemon juice.\nMix lightly.\nWash tomatoes, cut into quarters and slice.\nWash, peel and cut carrots lengthwise and slice them thin.\nPeel the orange and discard the seeds and pith.\nCut the segments into two.\nClean, wash and chop corriander and mint leaves.\nWash, trim and slice the sping onions with the greens.\nWash mushrooms well, drain and slice them.\nMix with some lemon juice to prevent discolouring.']"
"When quartering a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Cut into 2 inch long strips x 1/2 inch.\nSet aside 1 Tbsp.. 2-3 stalks celery, sliced 3 green onions, cut to 1 inch lengths 1 can (6 ounce.)\nsliced bamboo shoots, liquid removed 1 pkg.\n(10 ounce.)\nfrzn pea pods (edible), thawed 1/2 c. sliced zucchini, 1/4 inch thick 1/2 c. broccoli flowerettes plus stems cut 1/4 inch 1/2 c. green and red pepper strips cut 2 x 1/4 inch 12 cherry tomatoes']"
"When quartering a specific fruit or vegetable, what is form of the input to perform the action on?",Whole,"['Slice and quarter your fruit small enough that you can fit one of eat on the tooth picks.\nPlace on a serving dish and serve.', 'Quarter and core the fruit but do not peel.\nPlace all ingredients in a blender and blend until smooth.', 'Wash tomatoes, apples and peppers thoroughly.\nTrim and quarter tomatoes.\nCore and quarter apples.\nSeed and slice peppers.\nPeel and quarter onions.\nPut vegetables and fruit through the coarse blade of a food grinder or process in small batches in a food processor.\nAs each batch of fruit-vegetable mixture is processed into medium chunks, place it in a large Dutch oven or roasting pan.\nAdd all remaining ingredients to the pot and stir with a wooden spoon to blend thoroughly.']"
"When quartering a specific fruit or vegetable, what is form and amount of the resulting pieces?",4 pieces (quarters),"['Quarter and core the fruit but do not peel.\nPlace all ingredients in a blender and blend until smooth.', 'Quarter fill a large jug with ice and add all ingredients stir well and add fruit slices.', 'Quarter pineapple lengthwise; remove core.\nCut crosswise into small chunks.\nPlace in large serving bowl.\nAdd Clementine segments, strawberries, kiwifruit, and coconut; gently toss.\nSpoon into dessert glasses.\nTop with a dollop of vanilla yogurt or sweetened sour cream.\nGarnish with mint sprigs if desired.']"
"When julienning a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['Potatoes are done when the point of knife slides in and out of the center of a slice easily without resistance.\nAdd parsley, season to taste with pepper and more salt, and serve.', 'Then reverse the procedure between the lines, pulling the knife from the outer edge to the center of the cake.', 'Top with the second layer.\nSpread the remaining frosting over the top and sides of the cake, heating the knife again as necessary.']"
"When julienning a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Peeling.,"['Trim and peel vegetables and cut into 3/4 inch julienne strips.\nSteam vegetables until tender-crisp.\nPlace all remaining ingredients in a saucepan and bring to a boil add the vegetables and gently reheat.\nServe hot.', 'Saute the julienned vegetables and season with salt and pepper.\nCook until the vegetables are just softened, 3 to 5 minutes.\nTaste a bite and cook for another minute if the vegetables are still hard.', 'Select vegetables according to season, personal preference and complementarity of colors, textures and tastes.\nCut into very fine julienne by hand or shred fine in food processor, using shredding disc.\nWhisk egg yolks, lemon juice, mustards, salt and pepper in medium bowl until well blended.\nTo serve, pour amount of dressing desired over julienned vegetables in bowl; toss gently.']"
"When julienning a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?","More than one.   To julienne a fruit or vegetable, you need to make multiple cuts to create the desired thin strips, typically by first cutting into planks and then cutting those into strips.","['Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!', 'Cut vegetables\nMix all together and cook until desired vegetables consistence', 'Julienne the cucumbers.\nChop the tomatoes into 1 to 2 cm cubes.\nMix the wakame, cucumber and tomatoes with the ingredients.\n-The amount of wakame, cucumbers and tomatoes should be equivalent.']"
"When julienning a specific fruit or vegetable, what is form of the input to perform the action on?",Whole,"['To add some colour to the dish, I added a carrot.\nSlice the carrot, then julienne.\nToss into the pot at Step 1.', 'Trim and peel vegetables and cut into 3/4 inch julienne strips.\nSteam vegetables until tender-crisp.\nPlace all remaining ingredients in a saucepan and bring to a boil add the vegetables and gently reheat.\nServe hot.', 'Saute the julienned vegetables and season with salt and pepper.\nCook until the vegetables are just softened, 3 to 5 minutes.\nTaste a bite and cook for another minute if the vegetables are still hard.']"
"When julienning a specific fruit or vegetable, what is form and amount of the resulting pieces?","Uniform matchsticks, typically 1/8 inch thick and 2 inches long, or 1/4 inch thickness.","['Julienne the peels, remaining 1/2 carrot, and the leek into uniform 1/8x2 inch matchsticks.\nPlace in a steamer over boiling water; cook 1 minute.\nRemove and allow to cool.\nSkim any fat that has risen to the top of the consomme.\nReturn the broth to a slow simmer; cook until reduced to one-fourth its original volume.\nTo serve, divide among four soup bowls.\nGarnish with the julienned vegetables and the mushrooms.', 'Veggie-- Thinly julienned strips of cucumber, carrot and zucchini with avocado slices and sprouts.', 'Julienne all vegetables to 1/4 inch thickness.\nJulienne ham (fat trimmed) to 1/4 inch thickness.\nMelt butter in a large wok or saute pan over medium heat.\nAdd red pepper, yellow pepper, green pepper, turnips or jicama, onion, ham and garlic.\nSqueeze lemon juice over mixture.\nStir and toss until all vegetables are well coated with butter.\nAdd 2 Tbsp of water, continue stirring until all vegetables are tender.\nSalt and pepper to taste.\nTransfer to serving platter and serve with rice or pasta.']"
"When halving a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",In the middle.,"['Pile sliced fruit in the center and serve.', 'Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'or until knife inserted in centre comes out clean.\nLet stand 10 min.\nbefore cutting to serve.']"
